100,0,20.48830562694597
100,1,19.738080047025885
100,2,18.5911914987903
100,3,14.340290649616325
100,4,14.340290649616325
100,5,14.340290649616325
100,6,13.514415408617
100,7,12.213562779284235
100,8,10.674047571846408
100,9,9.58985689851725
100,10,7.946169157753573
100,11,7.182873452720246
100,12,6.511594481592258
100,13,5.209776888088502
100,14,4.722452111356912
100,15,4.402760072313342
100,16,3.7496065344991085
100,17,3.2624554508269417
100,18,2.9797314246219853
100,19,2.2344227018529854
100,20,1.909119885399957
100,21,1.597311486318628
100,22,1.301421077247252
100,23,0.9079503057634928
100,24,0.653046382861906
100,25,0.5013909844366258
100,26,0.36187740841484883
100,27,0.26355481969589123
100,28,0.227460811132151
100,29,0.16089948257950626
100,30,0.11445731004552728
100,31,0.09565290149853967
100,32,0.07758739758923072
100,33,0.06836913610272832
100,34,0.053880635883200245
100,35,0.04641283745408176
100,36,0.038553487654955365
100,37,0.031101902041353657
100,38,0.027319688170575507
100,39,0.023178583629988925
100,40,0.01868710479718816
100,41,0.01696537973142087
100,42,0.0146280465251718
100,43,0.01290006012867595
100,44,0.011579643164740805
100,45,0.010292444157731229
100,46,0.009429816211643516
100,47,0.008567314929262881
100,48,0.007506844262863854
100,49,0.0067732097098134325
100,50,0.005799942506606204
100,51,0.0053152891622869625
100,52,0.0047083415299025155
100,53,0.004220582104434545
100,54,0.003893878358056657
100,55,0.0036759586470904715
100,56,0.00331774959740061
100,57,0.003003753859826208
100,58,0.0027533131979251557
100,59,0.0025495605698080404
100,60,0.0023540324745074948
100,61,0.0021787933527197545
100,62,0.0020099249188842983
100,63,0.0019038515991991467
100,64,0.0017851141194893394
100,65,0.0016849831380558733
100,66,0.0015714677258427123
100,67,0.0014469800539065325
100,68,0.0013768640098636986
100,69,0.0013110330757339916
100,70,0.0012592785226037684
100,71,0.0012002486840931859
100,72,0.0011282707778446088
100,73,0.0010754116102345002
100,74,0.00102967533732512
100,75,0.0009937310032133162
100,76,0.0009491655306885782
100,77,0.000904310630311489
100,78,0.0008662479103738185
100,79,0.0008353253845254649
100,80,0.000815999441226456
100,81,0.0007940761852336387
100,82,0.0007573525630957256
100,83,0.0007442146586815745
100,84,0.0007262924466826526
100,85,0.000702220900806072
100,86,0.0006876916777085462
100,87,0.0006775352232399889
100,88,0.0006578482918837558
100,89,0.0006479696534786861
100,90,0.0006352503552453648
100,91,0.0006245780848073146
100,92,0.0006162792924517824
100,93,0.0006083171654016617
100,94,0.0006013242674360875
100,95,0.0005963021695234438
100,96,0.0005927446507141276
100,97,0.0005886832114581075
100,98,0.0005872108149600486
100,99,0.0005844972410860017
